,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
78795,France,"Originally from a single wooden vat (number five), the wine is a selection from a parcel of 55-year-old vines. It is concentrated and dense, showing considerable aging potential. Dark fruits, acidity and spice come together to produce a rich, concentrated wine. Drink from late 2017.",Foudre No 5,92,22.0,Beaujolais,Côte de Brouilly,,Roger Voss,@vossroger,Robert Perroud 2015 Foudre No 5  (Côte de Brouilly),Gamay,Robert Perroud,red,no
78801,France,"With the same winemaking team as Bouchard Père et Fils in Burgundy, this wine is rich and generous. It has great red fruits and hints of the toast from the wood aging of part of the wine. It is a generous wine that will age well over the next year, so drink from late 2017.",La Réserve,92,25.0,Beaujolais,Fleurie,,Roger Voss,@vossroger,Villa Ponciago 2015 La Réserve  (Fleurie),Gamay,Villa Ponciago,red,no
78962,France,"This rich wine features ripe, jammy red-plum and cherry fruits. It is dense, with its tannins and a touch of pepper coming from the high alcohol. The wine is a blend from five parcels. Ripe and with a juicy aftertaste, it will be best from 2018.",Vuril,88,22.0,Beaujolais,Brouilly,,Roger Voss,@vossroger,Domaine Bertrand 2015 Vuril  (Brouilly),Gamay,Domaine Bertrand,red,no
79184,France,"This is an attractive, juicy fruity wine With its red-cherry flavors, it is smooth and perfumed. There is just the right amount of acidity to keep the freshness right up front. Drink now.",Côteau Belle-Vue,88,15.0,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Château des Pertonnières 2015 Côteau Belle-Vue  (Beaujolais),Gamay,Château des Pertonnières,red,no
79189,France,"This is a structured, dense wine that has fine acidity as well as rich red berry fruits. It is balanced now and ripe with layered fruit and tannin. The aftertaste is juicy and perfumed.",Le Perreon,88,13.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Domaine de la Madone 2015 Le Perreon  (Beaujolais-Villages),Gamay,Domaine de la Madone,red,no
79436,France,"Tannins dominate here, the fruit offering some bright support. The wine is certainly firm, although it misses some concentration. But it is well balanced, berry fruits showing well against a drier core. The aftertaste offers freshness and acidity. Drink over the next year.",Les Charmeuses,89,19.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Louis Tête 2007 Les Charmeuses  (Morgon),Gamay,Louis Tête,red,no
79632,France,"A wine for short-term aging, despite the relative lightness of the vintage and wine. It has firm tannins and dark berry fruits, layered with plum skins. The fruit sits on a base of tannins and acidity, while the surface remains bright and fresh.",Gamay,89,20.0,Beaujolais,Moulin-à-Vent,,Roger Voss,@vossroger,Louis Tête 2007  Moulin-à-Vent,Gamay,Louis Tête,red,no
79687,France,"Black cherry and dark raspberry fruit blend with background citrus accents, leading into a vibrant but short finish. Drink now; may also be served slightly chilled.",Château de la Salle Kosher,82,15.0,Beaujolais,Beaujolais-Villages,,Lauren Buzzeo,@laurbuzz,Abarbanel 2006 Château de la Salle Kosher  (Beaujolais-Villages),Gamay,Abarbanel,red,no
79878,France,"The cru wine is tight, missing out on what should be its fruitiness. It has some tough dry tannins that are not showing signs of softening.",Château de Saint-Amour,83,22.0,Beaujolais,Saint-Amour,,Roger Voss,@vossroger,Georges Duboeuf 2015 Château de Saint-Amour  (Saint-Amour),Gamay,Georges Duboeuf,red,no
80139,France,"Produced from organically grown grapes, the wine is soft, ripe and full of fruit. Red cherries dominate, with a touch of wood from the 12 months of barrel aging. It has a bright, crisp and juicy aftertaste.",En Saburin Cuvée Romain,88,30.0,Beaujolais,Brouilly,,Roger Voss,@vossroger,Robert Perroud 2014 En Saburin Cuvée Romain  (Brouilly),Gamay,Robert Perroud,red,no
80505,France,"The small Briante parcel in Annick and Jean-Marc Lafont's Brouilly vineyard has produced a fruity cherry-flavored wine. With hints of blueberry, and layers of tannin and acidity, it is still young. Let this cru soften from its total fruitiness and drink from late 2017.",Briante,89,20.0,Beaujolais,Brouilly,,Roger Voss,@vossroger,Domaine de Bel Air 2015 Briante  (Brouilly),Gamay,Domaine de Bel Air,red,no
80506,France,"This is a fruity wine, full of red-cherry flavors. They are framed by the firmer texture and tannins that give the wine its character. The wine is delicious and crisp with a lively aftertaste. Drink now.",Vieilles Vignes,89,24.0,Beaujolais,Chiroubles,,Roger Voss,@vossroger,Domaine des Marrans 2015 Vieilles Vignes  (Chiroubles),Gamay,Domaine des Marrans,red,no
80507,France,"Georges Duboeuf follows this cru estate, owned by the Meziat family, and produces the wine. It is a ripe wine, shot through with young, juicy acidity. There is structure as well as minerality to give the wine shape. Drink from late 2017.",Domaine des Pontheux,89,19.0,Beaujolais,Chiroubles,,Roger Voss,@vossroger,Georges Duboeuf 2015 Domaine des Pontheux  (Chiroubles),Gamay,Georges Duboeuf,red,no
80549,France,"Solid and dense, this shows the structure and concentration from the famed Côte du Py in Morgon. It has a lot of tannins at the moment, although the potential of the red berry fruit and acidity is evident. Age this for four years.",Côte du Py,92,,Beaujolais,Morgon,,Roger Voss,@vossroger,Château des Jacques 2011 Côte du Py  (Morgon),Gamay,Château des Jacques,red,no
81164,France,"Bright red cherry fruits, fresh and light with fruit acidity and the minimum of tannins.",Nouveau,84,13.0,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Thorin 2011 Nouveau  (Beaujolais),Gamay,Thorin,red,no
81289,France,"Lapierre bottled two versions of this wine, one using no sulfur, one using some sulfur. It makes a fascinating contrast, but this version without sulfur is inevitably the better, not losing one iota of the ripe fruit, the rich cherries and immediately attractive bonbon and candy flavors.",Gamay,91,22.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Marcel Lapierre 2006  Morgon,Gamay,Marcel Lapierre,red,no
81299,France,"This is a big, concentrated wine, impressive for 2007. There are solid tannins, with additional great acidity, and plenty of structure and ripeness. Red plums give a finishing lift.",Les Vieux Granits,91,21.0,Beaujolais,Fleurie,,Roger Voss,@vossroger,Château du Châtelard 2007 Les Vieux Granits  (Fleurie),Gamay,Château du Châtelard,red,no
81377,US,"This awkward wine is youthful and sharp, with a cut of green aromas and flavors. ThereÕs some jammy fruit and the body is very light and silky. Beaujolais is supposed to be fresh but this wine is simply tart and acidic.",Proprietor's Reserve,82,,California,Sonoma,Sonoma,,,Glen Ellen 2000 Proprietor's Reserve Gamay (Sonoma),Gamay,Glen Ellen,red,no
81433,France,"While there are hints of banana, the wine does have a firm and solid structure that suggest it will age. With its red cherry fruit and structure it's ready to drink now.",La Réserve d'Amélie,85,20.0,Beaujolais,Moulin-à-Vent,,Roger Voss,@vossroger,Gérard Charvet 2012 La Réserve d'Amélie  (Moulin-à-Vent),Gamay,Gérard Charvet,red,no
81474,US,"The vineyard lies in the Van Duzer corridor, and the regular winds thicken the grape skins, giving chewy, astringent tannins. Tart plum and wild-cherry fruit flavors carry a peppery bite. The wine was aged for nine months in a neutral barrel of Oregon oak.",Havlin Vineyard,89,35.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Martin Woods 2016 Havlin Vineyard Gamay (Willamette Valley),Gamay,Martin Woods,red,no
81704,France,"Almost too rich, this wine comes from obviously superripe grapes with dense tannins and acidity. It has structure and the potential to age. Drink from 2019.",Côte du Py,87,26.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Trenel Fils 2015 Côte du Py  (Morgon),Gamay,Trenel Fils,red,no
81711,France,This cru is a structured wine that is full of dry tannins. It has hints of the typically Morgon dark-cherry fruit underneath along with acidity. It is likely to remain a firm wine. Drink from 2018.,Gamay,87,19.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Domaine de la Combe au Loup 2015  Morgon,Gamay,Domaine de la Combe au Loup,red,no
82314,France,"This is a well-balanced and rich wine, with its tannins and acids giving it a sense of structure. With its black cherry and plum skin flavors, this is firm and smooth.",Haute Ronze,87,15.0,Beaujolais,Régnié,,Roger Voss,@vossroger,Domaine Dupré 2011 Haute Ronze  (Régnié),Gamay,Domaine Dupré,red,no
82324,France,"Banana and ripe red-berry notes create the attractive open of this bright wine. It comes with a raw edge, but if slightly chilled it would make for a fine apéritif.",Nouveau,87,10.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Henry Fessy 2012 Nouveau  (Beaujolais-Villages),Gamay,Henry Fessy,red,no
82325,France,"Ripe, round tannins give this full-bodied wine a rich feel. With its mouthful of bright red-cherry fruit, this is a delicious selection to drink now.",Eté Intense,87,13.0,Beaujolais,Côte de Brouilly,,Roger Voss,@vossroger,Vignerons de Bel Air 2011 Eté Intense  (Côte de Brouilly),Gamay,Vignerons de Bel Air,red,no
82606,France,"Named after the little lizards that come out in the summer, the cru wine is attractive and fruity. With acidity as well as plenty of red fruits, it is soft and cool. Drink the wine now.",Les Gatilles,88,22.0,Beaujolais,Chiroubles,,Roger Voss,@vossroger,Château de Javernand 2015 Les Gatilles  (Chiroubles),Gamay,Château de Javernand,red,no
82609,France,"Named after the sector in the Morgon cru where this wine comes from, it is ripe and balanced with acidity and solid tannins as well as juicy blackberry fruits. The wine needs to age. Drink from 2019.",Douby,88,21.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Domaine de Gry-Sablon 2015 Douby  (Morgon),Gamay,Domaine de Gry-Sablon,red,no
82804,France,"A splendidly rich wine, with mint from new wood adding an extra dimension to the ripe cherry fruit and sweet tannins. It's a wine that shows the full assets of the fine 2009 vintage, spice and ripeness.",La Chapelle des Bois,91,30.0,Beaujolais,Fleurie,,Roger Voss,@vossroger,Domaine Chasselay 2009 La Chapelle des Bois  (Fleurie),Gamay,Domaine Chasselay,red,no
83514,France,"From one of the estates that Duboeuf bottles separately, the wine is fruity and soft. It has attractive red fruits and light, well-integrated tannins. A touch of cherry pepper character gives it a lift. Drink now.",Domaine des Coteaux de la Ronze,86,15.0,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Georges Duboeuf 2015 Domaine des Coteaux de la Ronze  (Beaujolais),Gamay,Georges Duboeuf,red,no
83522,France,"This is a firm and structured wine that is not yet ready to drink. With surprising tannins and a tight texture, it needs time for the fruit to come through. Drink starting from 2017.",Cuvée de l'Ermitage,86,16.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Pardon et Fils 2015 Cuvée de l'Ermitage  (Beaujolais-Villages),Gamay,Pardon et Fils,red,no
83539,France,"Soft and juicy, this is a bright cherry-flavored wine. It has a fine line of acidity to bring out the refreshing fruitiness and crisp aftertaste.",Beaujo Chéri,85,11.0,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Collin-Bourisset 2015 Beaujo Chéri  (Beaujolais),Gamay,Collin-Bourisset,red,no
83542,France,"The wine is called “summer pleasure” and its fruitiness and crisp texture seem well-suited. Red cherries, strawberries and a fine line of acidity set the scene for this soft fruity wine. Drink now.",Plaisir Estival,85,15.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Domaine du Penlois 2015 Plaisir Estival  (Beaujolais-Villages),Gamay,Domaine du Penlois,red,no
83753,France,"A firmly structured wine, with dark, ripe tannins. The black plum and berry fruits add juiciness, while the wine also has touches of spice and a full rich texture.",Les Moriers Vieilles Vignes,91,,Beaujolais,Fleurie,,Roger Voss,@vossroger,Lucien Lardy 2009 Les Moriers Vieilles Vignes  (Fleurie),Gamay,Lucien Lardy,red,no
83760,France,"Intense and rich wine, with touches of smoky wood, the tannins ripe, the acidity a refreshing balancing factor. With its cherry character, there is fruit already, but wait a year and this will be impressive.",Domaine des Rosiers,91,18.0,Beaujolais,Moulin-à-Vent,,Roger Voss,@vossroger,Georges Duboeuf 2010 Domaine des Rosiers  (Moulin-à-Vent),Gamay,Georges Duboeuf,red,no
83761,France,"A really ripe wine, rich and with a generous feel to it. The sweet cherry fruit is powered with plum juice, dense tannins and structure. A wine for aging.",Gamay,91,19.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Henry Fessy 2009  Morgon,Gamay,Henry Fessy,red,no
84019,France,"From 45-year-old Gamay vines, Stéphane Aviron created an open, fruity wine that has fresh cherry flavors cut with acidity and a dry edge of tannin. A smoky as well as juicy character adds interest and spice.",Gamay,88,13.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Potel-Aviron 2014  Beaujolais-Villages,Gamay,Potel-Aviron,red,no
84037,France,"Chiroubles is highest of the Beaujolais cru villages, producing wines with good structure. This wine, with its firm tannins, shows some aging potential. It has acidity and ripe red-plum flavors over a dry core. Drink from 2017.",Eté Fleuri,88,18.0,Beaujolais,Chiroubles,,Roger Voss,@vossroger,Vignerons de Bel Air 2014 Eté Fleuri  (Chiroubles),Gamay,Vignerons de Bel Air,red,no
84450,France,"Ripe and full of fruit, the wine also has a firmer tannic structure that gives concentration. The rich cherry and red plum fruits show strongly through the drier core, adding their rounded feel and contrasting with the acidity that comes through at the end.",Château de Saint Lager,87,18.0,Beaujolais,Brouilly,,Roger Voss,@vossroger,Château de Pizay 2013 Château de Saint Lager  (Brouilly),Gamay,Château de Pizay,red,no
